Unnamed: 0,fileName,type,ns_road,proj_num,sheet_num,intersection,ew_road,crnr_pstn,ramp_position,comments,inspector_sig,print_name,agency,nspctn_dt,certification,blank,runslope_1,runslope_1_pf,cross_slope1,crss_slp1_pf,dtctbl_wrnng,lip_height,lip_height_pf,gutter_flow,gttr_flw_pf,curb_slope,curb_slope_pf,counter_slope,cntr_slp_pf,dpt_wrnng_wdth,runslope_2,runslope_2_pf,Length2,cross_slope2,crss_slp2_pf,runslope_3,runslope_3_pf,Length3,cross_slope3,crss_slp3_pf,widthx,widthx_pf,lengthy,lengthy_pf,obstruction,bstrctn_pf,slopex,slopex_pf,slopey,slopey_pf,clear_width,clearwidth_pf,ntrsctn_cntrl,road_slope,hrzntl_gps,hrzntl_gps_pf,Object ID,warning2curb,wrnng_fllwdth,Length1,flare_slope1,flr_slp1_pf,flr_slp1_trv,flare_slope2,flr_slp2_pf,flr_slp2_trv,long_dist,long_dist_pf,dtctbl_wrnng2,turn_landing,cal_date,globalid,image1,image2,image3,Photo 1,Photo 2,Photo 3,Length Y,ramp_landing,trnstn_typ,chng_drctn,end_barricade,height,width,depth,parkinglot,tablenum1,tablenum2,tablenum3,tablenum4,tablenum5,tablenum6,tablenum7,tablenum8,tablenum9,tablenum10
148.0,164,perpendicular,Nw 287 ave,24952.54,,,Nw Shaddon st,2,2.0,RR1 ICRR turn space position area of differential settlement ,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,1.5,,3.08,,6,fail,,,,,,,,,,,,4.0,pass,5.1,pass,N,,3.5,fail,,,,,SY,0.4,,,164,,,10.9,,pass,Y,,pass,Y,1.3,pass,Y,none,8/13/2024,{8F301195-1F13-482F-8C12-25E16483DF08},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
149.0,165,perpendicular,Nw 287 ave,24952.54,,,Nw Shaddon st,3,1.0,RR1 ICRR jbox in turn space,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,1.3,,4.12,,5.4,fail,,,,,,,,,,,,,,,,N,,,,,,,,SY,0.7,,,165,,,10.6,,pass,Y,,pass,Y,1.1,pass,Y,turn-space,8/13/2024,{2EBFA3DF-151E-45FE-8A84-AE05596B1373},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
150.0,166,perpendicular,Nw 287 ave,24952.54,,,Nw Shaddon st,,,RR1 ICRR ,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,2.8,,3.58,,3.9,pass,,,,,,,,,,,,4.0,pass,6.5,pass,N,,0.7,pass,1.6,pass,,,SU,0.3,,,166,,,10.1,,pass,Y,,pass,Y,0.8,pass,Y,turn-space,8/13/2024,{81E88C51-AD74-423F-8B37-8F133D6A30F1},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
151.0,167,perpendicular,Nw 288 ave,24952.54,,,Nw Shaddon st,4,1.0, ,,Darrell Wyant,3J Consulting,,52638,,7.8,pass,1.5,pass,Y,0,,0.8,,3.44,,2.4,pass,,,,,,,,,,,,5.0,pass,5.0,pass,N,,,,2.1,fail,,,MB,0.4,,,167,,,5.0,,pass,Y,,pass,Y,,pass,Y,turn-space,8/13/2024,{852B73F5-92CE-4058-895F-635AF857DEB2},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
152.0,168,perpendicular,NW 285 dr,24952.54,,,Nw Shaddon st,1,1.0, ,,Darrell Wyant,3J Consulting,,52638,,10.1,fail,,,Y,0,,1.3,,6.039999999999999,,4.1,pass,,,,,,,,,,,,4.95,pass,4.9,pass,N,,1.7,pass,2.2,fail,,,MB,1.4,,,168,,,5.2,,pass,Y,,pass,Y,,pass,Y,turn-space,8/13/2024,{AF1A173E-6FBE-4291-80B7-661DD947EC5A},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
153.0,169,perpendicular,Nw 285 ave ,24952.54,,,Nw Shaddon st,3,2.0,RR 1 ICRR clear width less than 4’,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,1.9,,3.78,,3.5,pass,,,,,,,,,,,,2.7,fail,4.9,pass,N,,,,,,,,SY,2.3,,,169,,,10.8,,pass,Y,,pass,Y,1.4,pass,Y,turn-space,8/13/2024,{82F2B479-9B72-486D-86A4-230E7EC1B87C},image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,,
154.0,170,perpendicular,Nw 285 ave,24952.54,,,Nw Shaddon st,4,1.0,TJITS and j box in TS rr1 icrr,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,0.9,,3.78,,5.2,fail,,,,,,,,,,,,4.8,pass,5.7,pass,N,,,,,,,,SY,2.0,,,170,,,12.5,,pass,Y,,pass,Y,1.3,pass,Y,turn-space,8/13/2024,{F9E8021F-3ABD-478E-80BE-9DCC086EFDDE},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
155.0,171,perpendicular,Nw 285 ave,24952.54,,,Nw Shaddon st,4,2.0,IITD tool joint adj TS vertical greater than .25”,,Darrell Wyant,3J Consulting,,52638,,3.8,pass,1.3,pass,Y,0,,0.7,,1.24,,3.8,pass,,,,,,,,,,,,4.25,pass,5.0,pass,N,,,,2.3,fail,,,SU,0.7,,,171,,,13.5,,pass,Y,,pass,Y,1.2,pass,Y,turn-space,8/13/2024,{9B8832F4-EBD0-45BB-82CE-0551387D0B96},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
156.0,172,perpendicular,Nw 285 dr,24952.54,,,Nw mays st,,, ,,Darrell Wyant,3J Consulting,,52638,,3.0,pass,1.2,pass,Y,0,,2.6,,6.159999999999999,,2.3,pass,,,,,,,,,,,,,,,,N,,,,4.8,fail,,,SU,1.7,,,data 2,,,10.35,,,,,,,1.9,,Y,turn-space,,{E5A816D6-209F-4F7D-8650-4F8555E57D16},IMG_0352.jpeg,IMG_0351.jpeg,IMG_0350.jpeg,,,,,,,,,,,,,,,,,,,,,,
157.0,173,perpendicular,Nw 289th,24952.54,,,Nw union,1,1.0,"IITD, RR 1 fail",,Darrell Wyant,3J Consulting,,52638,,,,,,,0,pass,2,pass,1.08,,5.5,fail,,,,,,,,,,,,5.0,pass,5.2,pass,N,pass,2.3,fail,,,5.0,pass,SY,0.8,0,pass,173,,,4.5,,pass,Y,,pass,Y,0.55,pass,N,turn-space,8/20/2024,{AC10D3E1-3A96-45CB-87DC-3755C4BA23FA},IMG_0355.jpeg,IMG_0354.jpeg,IMG_0353.jpeg,,,,,,,,,,,,,,,,,,,,,,
158.0,174,perpendicular,Nw 289,24952.54,,,Nw union,1,2.0,IITD RR1 fail,,Darrell Wyant,3J Consulting,,52638,,,,,pass,Y,0,pass,0.4,pass,8.180000000000001,pass,6.7,fail,,,,,,,,,,,,4.95,pass,4.0,pass,N,pass,,fail,2.9,fail,4.0,pass,SU,0.8,0,pass,174,,,4.6,,pass,Y,,pass,Y,,pass,N,landing,8/20/2024,{A3758576-4A1F-41E3-8D37-B2A96E331B57},IMG_0358.jpeg,IMG_0357.jpeg,IMG_0356.jpeg,,,,,,,,,,,,,,,,,,,,,,
159.0,175,perpendicular,Nw 289,24952.54,,,Nw union,4,1.0,ICRR RR1 fail,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,1.3,,5.359999999999999,,5.4,fail,,,,,,,,,,,,4.75,pass,5.5,pass,N,,6.6,fail,,,4.75,pass,SU,1.5,0,pass,175,,,13.4,,pass,Y,,pass,Y,1.25,pass,Y,turn-space,8/20/2024,{5B37C9D7-D5AA-4BA5-8F30-16BA8574EF63},IMG_0361.jpeg,IMG_0360.jpeg,IMG_0359.jpeg,,,,,,,,,,,,,,,,,,,,,,
160.0,176,parallel,Nw 289,24952.54,,,Nw union,4,2.0, ,,Darrell Wyant,3J Consulting,,52638,,9.0,fail,,,Y,0,,2.1,,1.84,,5.7,fail,Y,,pass,,,pass,,pass,,,pass,5.9,pass,4.95,pass,N,,2.1,fail,,,4.95,pass,SY,0.9,0,pass,176,,,,,,,,,,,,,,8/20/2024,{71669A67-538A-4966-8E37-C5DFEC9CEB2B},IMG_0364.jpeg,IMG_0363.jpeg,IMG_0362.jpeg,,,,,,,,,,,,,,,,,,,,,,
161.0,177,perpendicular,Nw 287,24952.54,,,Nw mays,1,1.0,ICRR RR1 fail,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,1.5,,7.26,pass,2.2,pass,,,,,,,,,,,,5.9,pass,5.0,pass,N,,,,6.0,fail,5.0,pass,SY,1.1,0,pass,177,,,10.55,,pass,Y,,pass,Y,2.0,pass,Y,turn-space,8/20/2024,{84241526-23DA-4853-8D22-BB6BFCD96312},IMG_0367.jpeg,IMG_0366.jpeg,IMG_0365.jpeg,,,,,,,,,,,,,,,,,,,,,,
162.0,178,perpendicular,Nw 287,24952.54,,,Nw mays,1,2.0,IITD RR1 fail,,Darrell Wyant,3J Consulting,,52638,,,,3.0,fail,Y,0,pass,1.5,pass,3.3,,8.2,fail,,,,,,,,,,,,3.2,fail,1.8,fail,N,,,,,,1.8,fail,SU,0.2,0,pass,178,,,10.7,,pass,Y,,pass,Y,1.6,pass,N,turn-space,8/20/2024,{37C203E1-77D0-4211-8C8D-F3763090B894},IMG_0370.jpeg,IMG_0369.jpeg,IMG_0368.jpeg,,,,,,,,,,,,,,,,,,,,,,
163.0,179,combination,Nw 287,24952.54,,,Nw mays,8A,1.0,IITD RR1 fail,,Darrell Wyant,3J Consulting,,52638,,3.9,pass,1.1,pass,Y,0,pass,0.9,pass,8.739999999999998,pass,3.6,pass,,7.6,pass,4.45,1.1,pass,4.2,pass,4.5,1.4,pass,6.15,pass,4.95,pass,Y,fail,2.5,fail,,,4.95,pass,SU,1.3,0,pass,179,,Y,4.9,,pass,Y,,pass,Y,,,,,8/20/2024,{1D51E8F4-02C0-49E0-865C-5E18C700A8AA},IMG_0373.jpeg,IMG_0372.jpeg,IMG_0371.jpeg,,,,,,,,,,,,,,,,,,,,,,
164.0,180,combination,Nw 287,24952.54,,,Nw mays,midblock,1.0,IITD,,Darrell Wyant,3J Consulting,,52638,,2.6,pass,1.0,pass,Y,0,pass,0.7,,4.78,,4.9,pass,,9.0,fail,4.5,,,6.5,pass,4.4,2.6,fail,6.0,pass,4.9,pass,Y,,2.3,fail,1.0,,4.9,pass,SU,0.7,0,pass,180,,Y,4.95,,pass,Y,,pass,Y,,,,,8/20/2024,{FCC2F339-AF01-4147-8BE2-9BC7EE760D25},IMG_0373.jpeg,IMG_0372.jpeg,IMG_0371.jpeg,,,,,,,,,,,,,,,,,,,,,,
165.0,181,perpendicular,Nw287,24952.54,,,Nw mays,4,1.0,"ICRR, DIFFERENTIAL SETTLEMENT RR1/TS Crack",,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,pass,2,,4.44,pass,3.6,pass,,,,,,,,,,,,3.1,fail,5.8,pass,N,pass,,,,,3.1,fail,SU,1.4,0,pass,181,,,11.15,,pass,Y,,pass,Y,2.1,pass,Y,turn-space,8/20/2024,{11A473FC-B5EB-4C95-80E2-B2D31ED916EC},IMG_0376.jpeg,IMG_0375.jpeg,IMG_0374.jpeg,,,,,,,,,,,,,,,,,,,,,,
166.0,182,perpendicular,Nw 287,24952.54,,,Nw mays,4,2.0, ,,Darrell Wyant,3J Consulting,,52638,,5.2,pass,1.8,pass,Y,0,pass,1.4,,8.5,,2.9,pass,,,,,,,,,,,,4.6,pass,5.5,pass,N,,1.2,pass,2.5,fail,4.6,pass,SY,2.2,0,pass,182,,,10.3,,pass,Y,,pass,Y,2.1,pass,Y,turn-space,8/20/2024,{D2791129-6EFD-44BB-87EB-3E53F863CA95},IMG_0379.jpeg,IMG_0378.jpeg,IMG_0377.jpeg,,,,,,,,,,,,,,,,,,,,,,
167.0,183,perpendicular,Nw Kelly ,24952.54,,,Nw mays,2,1.0, ,,Darrell Wyant,3J Consulting,,52638,,2.7,pass,1.2,pass,Y,0,pass,1,,7.459999999999999,,4.7,pass,,,,,,,,,,,,4.15,pass,4.9,pass,N,,2.1,fail,1.5,pass,4.15,pass,SU,0.0,0,pass,183,,,12.15,,pass,Y,,pass,Y,1.2,pass,Y,none,8/20/2024,{BC492CEA-6CC0-4922-8F03-0C747F8D48EE},IMG_0382.jpeg,IMG_0381.jpeg,IMG_0380.jpeg,,,,,,,,,,,,,,,,,,,,,,
168.0,184,perpendicular,Nw kelly,24952.54,,,Nw mays,2,2.0, ,,Darrell Wyant,3J Consulting,,52638,,7.5,pass,2.7,fail,Y,0,pass,1.8,,9.68,,3.4,pass,,,,,,,,,,,,4.2,pass,5.0,pass,N,,1.7,pass,2.4,fail,,,SY,1.3,0,pass,184,,,11.75,,pass,Y,,pass,Y,1.45,pass,Y,turn-space,8/20/2024,{30D49558-4EAD-4EF6-87F7-DA755FEF8622},IMG_0385.jpeg,IMG_0384.jpeg,IMG_0383.jpeg,,,,,,,,,,,,,,,,,,,,,,
169.0,185,perpendicular,Nw kelly,24952.54,,,Nw mays,3,1.0, ,,Darrell Wyant,3J Consulting,,52638,,1.8,pass,2.7,fail,Y,0,pass,2.1,fail,11.08,fail,3.1,pass,,,,,,,,,,,,5.5,pass,4.6,pass,N,,2.4,fail,,,4.6,pass,SY,1.0,0,pass,185,,,15.15,,pass,Y,,pass,Y,1.5,pass,Y,turn-space,8/20/2024,{91110A23-0BF4-4D38-8E63-E2AB961C12F1},IMG_0388.jpeg,IMG_0387.jpeg,IMG_0386.jpeg,,,,,,,,,,,,,,,,,,,,,,
170.0,186,perpendicular,Nw kelly,24952.54,,,Nw mays,3,2.0, ,,Darrell Wyant,3J Consulting,,52638,,,,6.7,fail,Y,0,,1.2,,9.46,,6.6,fail,,,,,,,,,,,,4.5,pass,5.3,pass,N,,,,3.8,fail,4.5,pass,SU,2.0,0,pass,186,,,15.4,,pass,Y,,pass,Y,1.7,pass,Y,turn-space,8/20/2024,{8B55D1D1-725D-4FF7-8F95-18CD57CB9F61},IMG_0391.jpeg,IMG_0390.jpeg,IMG_0389.jpeg,,,,,,,,,,,,,,,,,,,,,,
171.0,187,perpendicular,Nw 285,24952.54,,,Nw mays,,, ,,Darrell Wyant,3J Consulting,,52638,,8.3,fail,1.8,pass,Y,0,,1.2,,7.76,,3.5,pass,,,,,,,,,,,,4.5,pass,5.0,pass,N,,,,3.3,fail,4.5,pass,SY,1.7,0,pass,187,,,11.0,,pass,Y,,pass,Y,1.6,pass,Y,turn-space,8/20/2024,{FEC709D3-9312-4143-8F33-E5D7467FC045},IMG_0394.jpeg,IMG_0393.jpeg,IMG_0392.jpeg,,,,,,,,,,,,,,,,,,,,,,
172.0,188,perpendicular,Nw 285,24952.54,,,Nw mays,1,2.0, ,,Darrell Wyant,3J Consulting,,52638,,3.5,pass,1.7,pass,Y,0,pass,2.4,pass,6.279999999999999,,1.7,pass,,,,,,,,,,,,3.9,fail,5.2,pass,N,,,,4.0,fail,3.9,fail,SU,1.6,0,pass,188,,,10.35,,pass,Y,,pass,Y,1.9,pass,Y,turn-space,8/20/2024,{C7565669-7229-46FB-80A7-73C480C09425},IMG_0397.jpeg,IMG_0396.jpeg,IMG_0395.jpeg,,,,,,,,,,,,,,,,,,,,,,
173.0,189,perpendicular,Nw 285,24952.54,,,Nw mays,2,1.0,IITD RR1 fail,,Darrell Wyant,3J Consulting,,52638,,3.2,pass,2.0,pass,Y,0,,3.4,,8.42,,4.6,pass,,,,,,,,,,,,3.9,fail,5.0,pass,N,,,,,,3.9,fail,SU,2.7,0,pass,189,,,11.6,,pass,Y,,pass,Y,,pass,Y,turn-space,8/20/2024,{76750611-1ADC-4709-8FDC-EC811F22E747},IMG_0400.jpeg,IMG_0399.jpeg,IMG_0398.jpeg,,,,,,,,,,,,,,,,,,,,,,
174.0,190,perpendicular,Nw 285,24952.54,,,Nw mays,2,2.0,ICRR RR1 fail,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,1.6,,8.62,fail,4,pass,,,,,,,,,,,,4.55,pass,5.3,pass,N,,1.6,pass,2.0,pass,4.55,pass,SY,1.0,0,pass,190,,,11.2,,pass,Y,,pass,Y,1.25,pass,Y,turn-space,8/20/2024,{CE274C8A-9FBF-411E-86D2-3F4C178B7A3C},IMG_0403.jpeg,IMG_0402.jpeg,IMG_0401.jpeg,,,,,,,,,,,,,,,,,,,,,,
175.0,191,perpendicular,Nw 285,24952.54,,,Nw mays,3,1.0,IITD,,Darrell Wyant,3J Consulting,,52638,,6.3,pass,2.5,fail,Y,0,pass,1.5,pass,7.18,,2.5,pass,,,,,,,,,,,,4.75,pass,4.75,pass,N,,2.8,fail,,,4.75,pass,SY,2.2,0,pass,191,,,12.7,,pass,Y,,pass,Y,1.45,pass,N,turn-space,8/20/2024,{CB5E954C-1989-4A1E-8FA6-7AED85105867},IMG_0406.jpeg,IMG_0405.jpeg,IMG_0404.jpeg,,,,,,,,,,,,,,,,,,,,,,
176.0,192,perpendicular,Nw 285,24952.54,,,Nw mays,3,2.0, ,,Darrell Wyant,3J Consulting,,52638,,,,2.5,fail,Y,0,,0.4,,2.96,,2.7,pass,,,,,,,,,,,,4.0,pass,4.9,pass,N,,,,,,4.0,pass,SU,0.0,0,pass,192,,,13.5,,pass,Y,,pass,Y,1.75,pass,Y,turn-space,8/20/2024,{58A8A1A2-503B-4EC4-8964-B6D294408AA2},IMG_0409.jpeg,IMG_0408.jpeg,IMG_0407.jpeg,,,,,,,,,,,,,,,,,,,,,,
177.0,193,perpendicular,Nw 285,24952.54,,,Nw mays,4,1.0, ,,Darrell Wyant,3J Consulting,,52638,,3.8,pass,1.1,pass,Y,0,pass,2,pass,5.5,pass,4.4,pass,,,,,,,,,,,,4.0,pass,4.9,pass,N,pass,1.8,pass,1.2,pass,4.0,pass,SU,2.9,0,pass,193,,,12.3,,pass,Y,,pass,Y,1.3,pass,Y,turn-space,8/20/2024,{D32B55E3-A8E1-4E05-8312-1C1E5D45B034},IMG_0412.jpeg,IMG_0411.jpeg,IMG_0410.jpeg,,,,,,,,,,,,,,,,,,,,,,
178.0,194,perpendicular,Nw 285,24952.54,,,Nw mays,4,2.0,IITD,,Darrell Wyant,3J Consulting,,52638,,3.2,pass,2.6,fail,Y,0,,0.3,,6.1,pass,2.8,pass,,,,,,,,,,,,4.6,pass,5.0,pass,N,,2.8,fail,,,4.6,pass,SY,0.9,0,pass,194,,,12.85,,pass,Y,,pass,Y,1.3,pass,N,turn-space,8/20/2024,{36A7A709-26FA-476A-8BEB-6B7B792C8A88},IMG_0415.jpeg,IMG_0414.jpeg,IMG_0413.jpeg,,,,,,,,,,,,,,,,,,,,,,
179.0,195,perpendicular,Nw Jackson,24952.54,,,Nw mays,3,1.0, ,,Darrell Wyant,3J Consulting,,52638,,6.6,pass,1.3,pass,Y,0,pass,1.1,,5.8,pass,6.1,fail,,,,,,,,,,,,3.7,fail,5.3,pass,N,,,,,,3.7,fail,SU,1.4,0,pass,195,,,14.65,,pass,Y,,pass,Y,,pass,Y,turn-space,8/20/2024,{F0421BCB-1C94-4DC0-8E5B-9AEE11EEE2EF},IMG_0418.jpeg,IMG_0417.jpeg,IMG_0416.jpeg,,,,,,,,,,,,,,,,,,,,,,
180.0,196,perpendicular,Nw jackson,24952.54,,,Nw mays,4,1.0, ,,Darrell Wyant,3J Consulting,,52638,,3.1,pass,1.7,pass,Y,0,,0.5,,6.56,pass,6.7,fail,,,,,,,,,,,,4.7,pass,4.9,pass,N,,1.3,pass,0.9,pass,4.7,pass,SU,0.1,0,pass,196,,,16.0,,pass,Y,,pass,Y,0.25,pass,Y,turn-space,8/20/2024,{EAAE4543-31D2-42D1-890D-29512FF91391},IMG_0421.jpeg,IMG_0420.jpeg,IMG_0419.jpeg,,,,,,,,,,,,,,,,,,,,,,
,197,perpendicular,Nw Jackson school rd,24952.54,,,West union rd,4,2.0,IITD tool joint in turn  space ICRR ,,Darrell Wyant,3J Consulting,8/30/2024,52638,,,,,,,0,,1.2,,6.279999999999999,,5.9,fail,,,,,,,,,,,,4.2,pass,5.0,pass,N,,1.7,pass,2.6,fail,,,SY,1.6,,,197,,,11.7,,pass,Y,,pass,Y,,pass,Y,turn-space,8/30/2024,{DBC0C784-2306-42BC-8B93-9CA792A34B7B},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
,198,perpendicular,Nw Jackson school rd,24952.54,,,Nw West union rd,4,1.0, ,,Darrell Wyant,3J Consulting,8/30/2024,52638,,4.4,pass,0.8,pass,Y,0,,1.8,,5.339999999999999,,5.5,fail,,,,,,,,,,,,5.05,pass,5.1,pass,N,,0.5,pass,1.6,pass,,,SY,1.6,,,198,,,11.0,,pass,Y,,pass,Y,,pass,Y,turn-space,8/30/2024,{02CF16B2-0C05-4551-802C-7B94C0AB14A0},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
,199,parallel,Nw 289th pl,24952.54,,,Nw west union rd,2,1.0, ,,Darrell Wyant,3J Consulting,8/30/2024,52638,,1.3,pass,1.4,pass,Y,0,,1.2,,1.74,,2,pass,Y,8.3,pass,7.3,1.5,pass,5.4,pass,4.75,0.7,pass,5.1,pass,5.15,pass,Y,,1.3,,1.4,pass,,,SY,1.2,,,199,,,,,,,,,,,,,,8/30/2024,{BFAF5E3B-BB49-4E13-86A8-04025A716954},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
,200,parallel,Nw 289 ave,24952.54,,,Nw west union rd,2,2.0, ,,Darrell Wyant,3J Consulting,8/30/2024,52638,,1.5,pass,1.4,pass,Y,0,,1.7,,3.16,,3.4,pass,Y,5.6,pass,5.35,1.5,pass,6.7,pass,6.15,0.8,pass,5.5,pass,5.1,pass,Y,,1.4,pass,1.5,pass,,,SY,1.1,,,200,,,,,,,,,,,,,,8/30/2024,{C6FE8D95-DA41-4D67-8D07-92A0B07FD568},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
,201,end-of-walk,Nw hillcrest ,24952.54,,,Nw glencoe,3,1.0, ,,Darrell Wyant,3J Consulting,,52638,,3.0,pass,1.0,pass,Y,0,pass,,,,,,,,,,,,,,,,,,,pass,,pass,Y,pass,3.0,pass,1.0,pass,,pass,SY,4.0,,pass,201,,,7.15,,pass,Y,,pass,Y,,,,,8/30/2024,{121AE188-465F-42C9-8FCD-E9F1D2573358},,,,,,,,top,continuous,Y,Y,,,,,,,,,,,,,,
,202,perpendicular,Nw glencoe rd,24952.54,,,Nw commercial ,3,1.0, ,,Darrell Wyant,3J Consulting,8/30/2024,52638,,1.8,pass,1.5,pass,Y,0,pass,,pass,1.92,pass,6.1,fail,,,,,,,,,,,,5.0,pass,5.0,pass,Y,pass,1.9,pass,1.5,pass,,pass,SY,1.6,,pass,202,,,5.4,,pass,Y,,pass,Y,,pass,Y,turn-space,8/30/2024,{BFF05798-7078-4143-8DD9-387AC029DF97},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
,203,perpendicular,Nw glencoe rd,24952.54,,,Commercial,4,1.0,IITD ,,Darrell Wyant,3J Consulting,8/30/2024,52638,,,,,,Y,0,,,,6.880000000000001,,3.3,pass,,,,,,,,,,,,5.1,pass,5.0,pass,N,,1.4,pass,2.0,pass,,,SY,1.6,,,203,,,7.95,,pass,Y,,pass,Y,,pass,Y,turn-space,8/30/2024,{38736583-4092-4AD2-8285-3CB521176943},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
,204,perpendicular,Nw glencoe rd,24952.54,,,Nw commercial rd,,, ,,Darrell Wyant,3J Consulting,8/30/2024,52638,,1.8,pass,2.6,fail,Y,0,,1.6,,3.14,,1.7,pass,,,,,,,,,,,,7.85,pass,7.95,pass,Y,,1.4,pass,1.4,pass,,,SY,1.3,,,204,,,10.4,,pass,Y,,pass,Y,,pass,Y,turn-space,8/30/2024,{55778C14-4CB9-43B8-89CF-E83DD86B65ED},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
,205,parallel,,24952.54,,,,,,Crack ramp run 3,,Darrell Wyant,3J Consulting,8/30/2024,52638,,1.1,pass,1.1,pass,Y,0,,1.7,,0.6199999999999999,,6.3,fail,Y,6.9,pass,11.8,1.2,pass,4.4,pass,9.75,1.2,pass,5.0,pass,5.0,pass,Y,,1.1,pass,1.1,pass,,,SY,0.9,,,205,,,,,,,,,,,,,,8/30/2024,{0A3C2668-064B-4D9F-82A2-C7A00DFCBEE0},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
,206,parallel,Nw 311 st,24952.54,,,Nw commercial st,3,1.0, ,,Darrell Wyant,3J Consulting,8/30/2024,52638,,1.8,pass,0.5,pass,Y,0,,0.9,,1.1,,3.9,pass,Y,5.2,pass,11.55,2.9,fail,,,9.3,2.2,fail,5.0,pass,5.0,pass,N,,0.5,pass,1.8,pass,,,SY,0.9,,,206,,,,,,,,,,,,,,8/30/2024,{E61D5C7C-95B2-4E71-89E5-7794DEE74DBC},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
,208,perpendicular,Nw 309,24952.54,,,Nw commercial,1,1.0,ICRR RR1 driveway in RR 1,,Darrell Wyant,3J Consulting,9/5/2024,52638,,8.7,fail,,,Y,0,pass,2.9,fail,1.36,pass,4.1,pass,,,,,,,,,,,,5.0,pass,4.45,pass,N,,1.9,pass,2.3,fail,4.45,pass,SY,2.0,0,pass,208,,,32.5,,pass,Y,,pass,Y,5.0,pass,Y,landing,9/5/2024,{9E895104-B5EB-4234-8526-24EBC68D3FC3},IMG_0424.jpeg,IMG_0423.jpeg,IMG_0422.jpeg,,,,,,,,,,,,,,,,,,,,,,
,209,perpendicular,Nw 309,24952.54,,,Nw commercial,4,1.0, ,,Darrell Wyant,3J Consulting,9/5/2024,52638,,2.7,pass,1.8,pass,Y,0,,1.4,pass,1.02,pass,2.9,pass,,,,,,,,,,,,5.0,pass,5.0,pass,N,,1.5,pass,3.0,fail,5.0,pass,SY,1.8,0,pass,209,,,14.7,,pass,Y,,pass,Y,5.0,pass,Y,landing,9/5/2024,{5C86FF51-C64A-4CD9-836B-4C258610662D},IMG_0426.jpeg,IMG_0425.jpeg,,,,,,,,,,,,,,,,,,,,,,,
,210,parallel,Nw 311,24952.54,,,Nw commercial ,3,1.0, ,,Darrell Wyant,3J Consulting,9/5/2024,52638,,1.9,pass,0.5,pass,Y,0,,0.5,,1.44,,3.5,pass,Y,,pass,11.55,3.1,fail,5,pass,9.3,2.3,fail,5.0,pass,5.0,pass,N,,0.5,pass,1.9,pass,5.0,pass,SY,1.0,0,pass,210,,,,,,,,,,,,,,9/5/2024,{DCF2590E-0504-4848-8524-79D7C2191EAA},IMG_0429.jpeg,IMG_0428.jpeg,IMG_0427.jpeg,,,,,,,,,,,,,,,,,,,,,,
,211,perpendicular,Nw 311,24952.54,,,Nw commercial ,4,1.0, ,,Darrell Wyant,3J Consulting,9/5/2024,52638,,2.5,pass,1.1,pass,Y,0,,0.8,,0.72,pass,7.8,fail,,,,,,,,,,,,5.0,pass,5.5,pass,N,,0.5,pass,2.3,fail,5.0,pass,SU,0.5,0,pass,211,,,4.8,10.3,fail,Y,7.9,pass,Y,,pass,Y,landing,9/5/2024,{B1FE3866-1D2F-4EB0-8A9A-8BD373B93CF5},IMG_0431.jpeg,IMG_0430.jpeg,,,,,,,,,,,,,,,,,,,,,,,
